"","pC","pD","pM","rep","stability","oscilations","resilience"
"C10653",0.45,0.08,0.47,6,FALSE,TRUE,0.34513175455958
"C10654",0.41,0.08,0.51,7,FALSE,TRUE,0.48535122038671
"C10655",0.44,0.06,0.5,8,TRUE,TRUE,0.339840156246781
"C10656",0.48,0.03,0.49,9,TRUE,TRUE,0.436872077297086
"C10657",0.353535353535354,0.101010101010101,0.545454545454545,10,TRUE,TRUE,0.360709938536293
"C10658",0.43,0.13,0.44,11,FALSE,TRUE,0.485814995548181
"C10659",0.47,0.06,0.47,12,FALSE,TRUE,0.577590825991157
"C10660",0.34,0.1,0.56,13,TRUE,TRUE,0.403825579792632
"C10661",0.41,0.1,0.49,14,FALSE,TRUE,0.48574991488566
"C10662",0.4,0.12,0.48,15,FALSE,TRUE,0.353468690548764
"C10663",0.39,0.11,0.5,16,FALSE,TRUE,0.450127815003989
"C10664",0.303030303030303,0.0909090909090909,0.606060606060606,17,TRUE,TRUE,0.309327158519917
"C10665",0.39,0.07,0.54,18,TRUE,TRUE,0.345502673439803
"C10666",0.37,0.1,0.53,19,TRUE,TRUE,0.415815266714601
"C10667",0.42,0.05,0.53,20,FALSE,FALSE,0.531906826057393
"C10668",0.34,0.02,0.64,1,TRUE,TRUE,0.510224728859622
"C10669",0.38,0.09,0.53,2,TRUE,TRUE,0.45725373387977
"C10670",0.37,0.08,0.55,3,TRUE,TRUE,0.403919972163695
"C10671",0.39,0.06,0.55,4,TRUE,TRUE,0.341773568272593
"C10672",0.35,0.02,0.63,5,TRUE,TRUE,0.353601245042389
"C10673",0.42,0.05,0.53,6,FALSE,TRUE,0.352107333380348
"C10674",0.42,0.07,0.51,7,FALSE,TRUE,0.45031175126906
"C10675",0.37,0.08,0.55,8,TRUE,TRUE,0.330581156738117
"C10676",0.323232323232323,0.0808080808080808,0.595959595959596,9,TRUE,TRUE,0.346599741174124
"C10677",0.4,0.03,0.57,10,TRUE,TRUE,0.368032513634376
"C10678",0.333333333333333,0.0404040404040404,0.626262626262626,11,TRUE,TRUE,0.338288418233744
"C10679",0.31,0.06,0.63,12,TRUE,TRUE,0.363135362254529
"C10680",0.33,0.04,0.63,13,TRUE,TRUE,0.406877516870414
"C10681",0.35,0.06,0.59,14,TRUE,TRUE,0.459357952494889
"C10682",0.38,0.03,0.59,15,TRUE,TRUE,0.42001058208513
"C10683",0.404040404040404,0.0606060606060606,0.535353535353535,16,FALSE,TRUE,0.521202726590951
"C10684",0.35,0.04,0.61,17,TRUE,TRUE,0.409624957638278
"C10685",0.43,0.04,0.53,18,FALSE,TRUE,0.437945324931034
"C10686",0.42,0.04,0.54,19,FALSE,TRUE,0.483355794661338
"C10687",0.41,0.1,0.49,20,FALSE,TRUE,0.491118526358574
"C10688",0.787878787878788,0.202020202020202,0.0101010101010101,1,FALSE,TRUE,0.412879170057338
"C10695",0.78,0.21,0.01,8,FALSE,TRUE,0.432401799597795
"C10706",0.737373737373737,0.252525252525253,0.0101010101010101,19,FALSE,TRUE,0.406257906052885
"C10708",0.69,0.23,0.08,1,FALSE,FALSE,0.301502248874727
"C10709",0.69,0.17,0.14,2,FALSE,TRUE,0.365763165070159
"C10710",0.75,0.17,0.08,3,FALSE,FALSE,0.302855982568344
"C10711",0.64,0.26,0.1,4,FALSE,TRUE,0.445055040018706
"C10712",0.66,0.16,0.18,5,FALSE,FALSE,0.32779997676771
"C10713",0.61,0.28,0.11,6,FALSE,TRUE,0.360622038337011
"C10714",0.69,0.19,0.12,7,FALSE,TRUE,0.406713832723675
"C10715",0.72,0.18,0.1,8,FALSE,TRUE,0.431940161750461
"C10716",0.65,0.24,0.11,9,FALSE,TRUE,0.384373144594331
"C10717",0.68,0.22,0.1,10,FALSE,TRUE,0.508500923818077
"C10718",0.64,0.26,0.1,11,FALSE,TRUE,0.447743130453332
"C10719",0.7,0.23,0.07,12,FALSE,TRUE,0.31422382477304
"C10720",0.6,0.26,0.14,13,FALSE,TRUE,0.555378385518718
"C10721",0.66,0.22,0.12,14,FALSE,TRUE,0.468390775437639
"C10722",0.61,0.29,0.1,15,FALSE,TRUE,0.37246114612629
"C10723",0.65,0.25,0.1,16,FALSE,TRUE,0.712044636847221
"C10724",0.63,0.26,0.11,17,FALSE,TRUE,0.547465321569544
"C10725",0.67,0.21,0.12,18,FALSE,TRUE,0.476461819596794
"C10726",0.64,0.27,0.09,19,FALSE,TRUE,0.359418172206523
"C10727",0.676767676767677,0.232323232323232,0.0909090909090909,20,FALSE,TRUE,0.405805918091374
"C10728",0.53,0.28,0.19,1,FALSE,FALSE,0.371741403206833
"C10729",0.54,0.25,0.21,2,FALSE,TRUE,0.393553364046066
"C10730",0.525252525252525,0.191919191919192,0.282828282828283,3,FALSE,TRUE,0.423245198732771
"C10731",0.63,0.16,0.21,4,FALSE,FALSE,0.541515317080332
"C10732",0.59,0.24,0.17,5,FALSE,TRUE,0.391472078228018
"C10733",0.61,0.2,0.19,6,FALSE,TRUE,0.388130426003619
"C10734",0.68,0.13,0.19,7,FALSE,TRUE,0.469677617251352
"C10735",0.64,0.15,0.21,8,FALSE,TRUE,0.4036659010229
"C10736",0.61,0.2,0.19,9,FALSE,FALSE,0.459106700027108
"C10737",0.64,0.16,0.2,10,FALSE,FALSE,0.426902879695567
"C10738",0.55,0.24,0.21,11,FALSE,TRUE,0.482059433133538
"C10739",0.67,0.2,0.13,12,FALSE,TRUE,0.515549028583995
"C10740",0.59,0.22,0.19,13,FALSE,TRUE,0.527919198738922
"C10741",0.57,0.25,0.18,14,FALSE,TRUE,0.415468885708068
"C10742",0.68,0.19,0.13,15,FALSE,TRUE,0.437601324084289
"C10743",0.62,0.19,0.19,16,FALSE,TRUE,0.493783846466541
"C10744",0.59,0.19,0.22,17,FALSE,TRUE,0.296056544035152
"C10745",0.61,0.14,0.25,18,FALSE,TRUE,0.42230896328822
"C10746",0.646464646464647,0.181818181818182,0.171717171717172,19,FALSE,TRUE,0.483195706110436
"C10747",0.61,0.21,0.18,20,FALSE,FALSE,0.467390489603293
"C10748",0.48,0.18,0.34,1,FALSE,TRUE,0.423405871494507
"C10749",0.585858585858586,0.232323232323232,0.181818181818182,2,FALSE,TRUE,0.375965997743692
"C10750",0.61,0.16,0.23,3,FALSE,TRUE,0.514064214317973
"C10751",0.62,0.11,0.27,4,FALSE,FALSE,0.419983323118864
"C10752",0.49,0.27,0.24,5,FALSE,FALSE,0.447800921694125
"C10753",0.45,0.2,0.35,6,FALSE,TRUE,0.471291517376652
"C10754",0.56,0.17,0.27,7,FALSE,TRUE,0.40622916690731
"C10755",0.56,0.15,0.29,8,FALSE,TRUE,0.509447085047968
"C10756",0.55,0.2,0.25,9,FALSE,TRUE,0.392735733320719
"C10757",0.66,0.16,0.18,10,FALSE,FALSE,0.357439453741316
"C10758",0.464646464646465,0.191919191919192,0.343434343434343,11,FALSE,TRUE,0.354268301533752
"C10759",0.58,0.17,0.25,12,FALSE,TRUE,0.582008383349924
"C10760",0.57,0.21,0.22,13,FALSE,TRUE,0.436681428967012
"C10761",0.44,0.27,0.29,14,FALSE,TRUE,0.328193860490531
"C10762",0.63,0.2,0.17,15,FALSE,TRUE,0.47139776663355
"C10763",0.565656565656566,0.191919191919192,0.242424242424242,16,FALSE,TRUE,0.431228437811753
"C10764",0.57,0.21,0.22,17,FALSE,TRUE,0.486807739467546
"C10765",0.49,0.21,0.3,18,FALSE,TRUE,0.324486655773874
"C10766",0.63,0.15,0.22,19,FALSE,TRUE,0.438827375815982
"C10767",0.55,0.19,0.26,20,FALSE,TRUE,0.520507245082972
"C10768",0.56,0.12,0.32,1,FALSE,TRUE,0.575030627917927
"C10769",0.52,0.2,0.28,2,FALSE,TRUE,0.584937133193611
"C10770",0.484848484848485,0.151515151515152,0.363636363636364,3,FALSE,TRUE,0.460151213988644
"C10771",0.52,0.1,0.38,4,FALSE,TRUE,0.559144905547938
"C10772",0.54,0.14,0.32,5,FALSE,TRUE,0.520331073088479
"C10773",0.5,0.11,0.39,6,FALSE,TRUE,0.340784647201885
"C10774",0.53,0.23,0.24,7,FALSE,TRUE,0.451205581103708
"C10775",0.45,0.18,0.37,8,FALSE,TRUE,0.48934676894497
"C10776",0.53,0.15,0.32,9,FALSE,TRUE,0.396969896686075
"C10777",0.49,0.2,0.31,10,FALSE,TRUE,0.438303099809914
"C10778",0.54,0.12,0.34,11,FALSE,TRUE,0.378039723451951
"C10779",0.44,0.24,0.32,12,FALSE,TRUE,0.405476989820891
"C10780",0.51,0.16,0.33,13,FALSE,TRUE,0.492203750073353
"C10781",0.444444444444444,0.161616161616162,0.393939393939394,14,TRUE,TRUE,0.392541104666705
"C10782",0.44,0.15,0.41,15,FALSE,TRUE,0.570623501265318
"C10783",0.56,0.12,0.32,16,FALSE,TRUE,0.45940785530867
"C10784",0.49,0.19,0.32,17,FALSE,TRUE,0.476199867007691
"C10785",0.56,0.15,0.29,18,FALSE,TRUE,0.407222102863913
"C10786",0.51,0.21,0.28,19,FALSE,TRUE,0.470048814683395
"C10787",0.51,0.11,0.38,20,FALSE,TRUE,0.472956660419987
"C10788",0.51,0.12,0.37,1,FALSE,TRUE,0.48881612844561
"C10789",0.58,0.12,0.3,2,FALSE,TRUE,0.375216910200369
"C10790",0.42,0.13,0.45,3,TRUE,TRUE,0.457790829062553
"C10791",0.45,0.16,0.39,4,FALSE,TRUE,0.432036841032737
"C10792",0.49,0.18,0.33,5,FALSE,TRUE,0.435855442611024
"C10793",0.34,0.18,0.48,6,FALSE,TRUE,0.311811969056183
"C10794",0.45,0.17,0.38,7,FALSE,TRUE,0.370879735228046
"C10795",0.444444444444444,0.171717171717172,0.383838383838384,8,TRUE,TRUE,0.451548510238866
"C10796",0.46,0.19,0.35,9,FALSE,TRUE,0.532083090520081
"C10797",0.45,0.12,0.43,10,FALSE,TRUE,0.513847279386991
"C10798",0.49,0.17,0.34,11,FALSE,TRUE,0.46020685022208
"C10799",0.5,0.14,0.36,12,FALSE,TRUE,0.402664985185734
"C10800",0.52,0.19,0.29,13,FALSE,TRUE,0.493179585603642
"C10801",0.4,0.2,0.4,14,TRUE,TRUE,0.45522963016867
"C10802",0.53,0.11,0.36,15,FALSE,TRUE,0.306987136412975
"C10803",0.47,0.15,0.38,16,FALSE,TRUE,0.620614482068356
"C10804",0.58,0.12,0.3,17,FALSE,TRUE,0.572778981500725
"C10805",0.46,0.17,0.37,18,FALSE,TRUE,0.325986521405001
"C10806",0.41,0.16,0.43,19,TRUE,TRUE,0.4475968449038
"C10807",0.5,0.15,0.35,20,FALSE,FALSE,0.406753949193352
"C10808",0.35,0.19,0.46,1,FALSE,TRUE,0.421737930387755
"C10809",0.42,0.12,0.46,2,FALSE,TRUE,0.359501001028205
"C10810",0.36,0.23,0.41,3,FALSE,TRUE,0.368827072246395
"C10811",0.4,0.2,0.4,4,FALSE,TRUE,0.425323895577033
"C10812",0.38,0.17,0.45,5,FALSE,TRUE,0.428154874735087
"C10813",0.373737373737374,0.202020202020202,0.424242424242424,6,FALSE,TRUE,0.449005247666902
"C10814",0.5,0.14,0.36,7,FALSE,TRUE,0.450956864528278
"C10815",0.41,0.14,0.45,8,FALSE,TRUE,0.323899866251593
"C10816",0.42,0.21,0.37,9,FALSE,TRUE,0.477768373298831
"C10817",0.41,0.16,0.43,10,TRUE,TRUE,0.362120304678541
"C10818",0.41,0.16,0.43,11,FALSE,TRUE,0.309916346527597
"C10819",0.42,0.12,0.46,12,TRUE,TRUE,0.494446638522179
"C10820",0.43,0.23,0.34,13,FALSE,TRUE,0.469140483349828
"C10821",0.4,0.16,0.44,14,FALSE,TRUE,0.373148993369664
"C10822",0.41,0.13,0.46,15,FALSE,TRUE,0.528218169883109
"C10823",0.41,0.18,0.41,16,TRUE,TRUE,0.361446497315615
"C10824",0.41,0.18,0.41,17,TRUE,TRUE,0.427789991058293
"C10825",0.49,0.16,0.35,18,TRUE,TRUE,0.474807605321462
"C10826",0.43,0.08,0.49,19,TRUE,TRUE,0.396838677482001
"C10827",0.39,0.16,0.45,20,FALSE,TRUE,0.430813144975968
"C10828",0.474747474747475,0.141414141414141,0.383838383838384,1,FALSE,TRUE,0.414521705172143
"C10829",0.37,0.11,0.52,2,FALSE,TRUE,0.531120632511826
"C10830",0.42,0.12,0.46,3,FALSE,TRUE,0.335307720146029
"C10831",0.42,0.17,0.41,4,FALSE,TRUE,0.49785542857629
"C10832",0.47,0.12,0.41,5,TRUE,TRUE,0.557445964400401
"C10833",0.393939393939394,0.151515151515152,0.454545454545455,6,FALSE,TRUE,0.485497177627799
"C10834",0.49,0.09,0.42,7,FALSE,TRUE,0.404399665459962
"C10835",0.41,0.1,0.49,8,TRUE,TRUE,0.397708703983743
"C10836",0.5,0.04,0.46,9,FALSE,TRUE,0.504003480488534
"C10837",0.43,0.13,0.44,10,FALSE,TRUE,0.388888990421913
"C10838",0.44,0.12,0.44,11,FALSE,TRUE,0.339441695491036
"C10839",0.45,0.1,0.45,12,FALSE,TRUE,0.503068021338702
"C10840",0.363636363636364,0.151515151515152,0.484848484848485,13,TRUE,TRUE,0.429763683313571
"C10841",0.42,0.14,0.44,14,FALSE,TRUE,0.556118932411851
"C10842",0.38,0.23,0.39,15,FALSE,TRUE,0.508704826984282
"C10843",0.41,0.15,0.44,16,TRUE,TRUE,0.36225508216829
"C10844",0.45,0.14,0.41,17,FALSE,TRUE,0.602472637626581
"C10845",0.44,0.12,0.44,18,TRUE,TRUE,0.389359816106258
"C10846",0.33,0.16,0.51,19,TRUE,TRUE,0.333274303068413
"C10847",0.38,0.1,0.52,20,TRUE,TRUE,0.438807336514484
"C10848",0.39,0.06,0.55,1,TRUE,TRUE,0.421542537913636
"C10849",0.42,0.17,0.41,2,FALSE,TRUE,0.392401680259436
"C10850",0.48,0.05,0.47,3,FALSE,TRUE,0.424043359590268
"C10851",0.39,0.07,0.54,4,TRUE,TRUE,0.469908560801158
"C10852",0.38,0.2,0.42,5,FALSE,TRUE,0.470216732147386
"C10853",0.41,0.14,0.45,6,FALSE,TRUE,0.386237745428511
"C10854",0.37,0.08,0.55,7,FALSE,TRUE,0.392895782126661
"C10855",0.4,0.14,0.46,8,FALSE,TRUE,0.305465293874321
"C10856",0.46,0.17,0.37,9,FALSE,TRUE,0.409887461454621
"C10857",0.383838383838384,0.141414141414141,0.474747474747475,10,FALSE,TRUE,0.505595582676918
"C10858",0.41,0.13,0.46,11,FALSE,TRUE,0.471588880152173
"C10859",0.39,0.14,0.47,12,TRUE,TRUE,0.372717678388387
"C10860",0.43,0.13,0.44,13,FALSE,TRUE,0.45550751981392
"C10861",0.39,0.14,0.47,14,FALSE,TRUE,0.391252843146255
"C10862",0.353535353535354,0.141414141414141,0.505050505050505,15,TRUE,TRUE,0.325514608659305
"C10863",0.43,0.07,0.5,16,TRUE,TRUE,0.360097857697893
"C10864",0.35,0.13,0.52,17,TRUE,TRUE,0.480194515458302
"C10865",0.34,0.18,0.48,18,TRUE,TRUE,0.315174400806613
"C10866",0.4,0.19,0.41,19,TRUE,TRUE,0.362666659503048
"C10867",0.4,0.1,0.5,20,FALSE,TRUE,0.325499932660128
"C10868",0.373737373737374,0.0606060606060606,0.565656565656566,1,TRUE,TRUE,0.34759999039665
"C10869",0.313131313131313,0.0909090909090909,0.595959595959596,2,TRUE,TRUE,0.352099215301606
"C10870",0.2,0.15,0.65,3,TRUE,TRUE,0.322678048648717
"C10871",0.34,0.11,0.55,4,FALSE,TRUE,0.486544931921684
"C10872",0.31,0.12,0.57,5,TRUE,TRUE,0.42453602684244
"C10873",0.45,0.05,0.5,6,FALSE,TRUE,0.315412216831748
"C10874",0.33,0.12,0.55,7,TRUE,TRUE,0.381291141461426
"C10875",0.323232323232323,0.111111111111111,0.565656565656566,8,TRUE,TRUE,0.353018711816241
"C10876",0.41,0.16,0.43,9,FALSE,TRUE,0.270271392265334
"C10877",0.43,0.11,0.46,10,FALSE,TRUE,0.315998292268328
"C10878",0.39,0.12,0.49,11,TRUE,TRUE,0.427300934237713
"C10879",0.3,0.13,0.57,12,TRUE,TRUE,0.391246020575617
"C10880",0.4,0.06,0.54,13,TRUE,TRUE,0.343507574309746
"C10881",0.3,0.09,0.61,14,TRUE,TRUE,0.314431789908594
"C10882",0.44,0.12,0.44,15,FALSE,TRUE,0.419296549402837
"C10883",0.31,0.14,0.55,16,TRUE,TRUE,0.315706765144216
"C10884",0.42,0.02,0.56,17,TRUE,TRUE,0.340424544259585
"C10885",0.292929292929293,0.131313131313131,0.575757575757576,18,TRUE,TRUE,0.271995916889963
"C10886",0.3,0.15,0.55,19,FALSE,TRUE,0.476064805892064
"C10887",0.44,0.1,0.46,20,FALSE,TRUE,0.421849929178074
"C10893",0.7,0.29,0.01,6,FALSE,TRUE,0.461859608612812
"C10896",0.62,0.37,0.01,9,FALSE,TRUE,0.418552389569937
"C10908",0.58,0.28,0.14,1,FALSE,TRUE,0.438706449645198
"C10909",0.61,0.32,0.07,2,FALSE,TRUE,0.318243093195656
"C10910",0.69,0.21,0.1,3,FALSE,TRUE,0.397241658722714
"C10911",0.686868686868687,0.171717171717172,0.141414141414141,4,FALSE,TRUE,0.425489395998151
"C10912",0.49,0.36,0.15,5,FALSE,TRUE,0.42004059285347
"C10913",0.65,0.27,0.08,6,FALSE,TRUE,0.597255989591495
"C10914",0.565656565656566,0.313131313131313,0.121212121212121,7,FALSE,TRUE,0.392303023341001
"C10915",0.57,0.34,0.09,8,FALSE,TRUE,0.452734749553902
"C10916",0.6,0.33,0.07,9,FALSE,TRUE,0.392346472947877
"C10917",0.55,0.34,0.11,10,FALSE,TRUE,0.431871119929252
"C10918",0.65,0.26,0.09,11,FALSE,TRUE,0.450085018993149
"C10919",0.48,0.39,0.13,12,FALSE,TRUE,0.394431616422647
"C10920",0.616161616161616,0.272727272727273,0.111111111111111,13,FALSE,TRUE,0.330673932883326
"C10921",0.59,0.31,0.1,14,FALSE,TRUE,0.351812786792497
"C10922",0.57,0.34,0.09,15,FALSE,TRUE,0.462116888142882
"C10923",0.57,0.32,0.11,16,FALSE,FALSE,0.303131029410352
"C10924",0.66,0.28,0.06,17,FALSE,TRUE,0.449116004712685
"C10925",0.69,0.27,0.04,18,FALSE,TRUE,0.375479923903885
"C10926",0.61,0.34,0.05,19,FALSE,TRUE,0.420180298606116
"C10927",0.58,0.32,0.1,20,FALSE,TRUE,0.378959934098795
"C10928",0.53,0.33,0.14,1,FALSE,TRUE,0.419549805721119
"C10929",0.44,0.39,0.17,2,FALSE,TRUE,0.470775952498075
"C10930",0.56,0.23,0.21,3,FALSE,TRUE,0.380978973894618
"C10931",0.6,0.27,0.13,4,FALSE,TRUE,0.360589915981716
"C10932",0.6,0.22,0.18,5,FALSE,TRUE,0.387984200187222
"C10933",0.53,0.34,0.13,6,FALSE,TRUE,0.388813047880498
"C10934",0.6,0.19,0.21,7,FALSE,TRUE,0.374315521418754
"C10935",0.5,0.27,0.23,8,FALSE,TRUE,0.405611873819098
"C10936",0.64,0.2,0.16,9,FALSE,TRUE,0.372991711861978
"C10937",0.53,0.34,0.13,10,FALSE,TRUE,0.488534437812115
"C10938",0.57,0.3,0.13,11,FALSE,TRUE,0.35064120104582
"C10939",0.64,0.26,0.1,12,FALSE,TRUE,0.405641918289458
"C10940",0.56,0.27,0.17,13,FALSE,TRUE,0.450302826630126
"C10941",0.51,0.3,0.19,14,FALSE,TRUE,0.42131245496511
"C10942",0.52,0.26,0.22,15,FALSE,FALSE,0.499268328414812
"C10943",0.62,0.25,0.13,16,FALSE,TRUE,0.524669676704052
"C10944",0.56,0.25,0.19,17,FALSE,TRUE,0.353114232783389
"C10945",0.53,0.21,0.26,18,FALSE,TRUE,0.500529401229849
"C10946",0.47,0.28,0.25,19,FALSE,TRUE,0.343961842152476
"C10947",0.51,0.28,0.21,20,FALSE,TRUE,0.393227790401962
"C10948",0.48,0.25,0.27,1,FALSE,TRUE,0.438217316098247
"C10949",0.505050505050505,0.272727272727273,0.222222222222222,2,FALSE,TRUE,0.529925619776512
"C10950",0.47,0.24,0.29,3,FALSE,TRUE,0.385921416126453
"C10951",0.56,0.19,0.25,4,FALSE,TRUE,0.405882050678226
"C10952",0.545454545454545,0.252525252525253,0.202020202020202,5,FALSE,TRUE,0.410932718146438
"C10953",0.57,0.25,0.18,6,FALSE,TRUE,0.429840002005352
"C10954",0.494949494949495,0.222222222222222,0.282828282828283,7,FALSE,TRUE,0.52326111662694
"C10955",0.555555555555556,0.232323232323232,0.212121212121212,8,FALSE,TRUE,0.517278561627599
"C10956",0.48,0.22,0.3,9,FALSE,TRUE,0.434444602633829
"C10957",0.53,0.2,0.27,10,FALSE,TRUE,0.401529298840752
"C10958",0.49,0.23,0.28,11,FALSE,TRUE,0.388129111384367
"C10959",0.54,0.26,0.2,12,FALSE,TRUE,0.435555396440414
"C10960",0.5,0.26,0.24,13,FALSE,TRUE,0.554058543202776
"C10961",0.43,0.3,0.27,14,FALSE,TRUE,0.466113009633498
"C10962",0.53,0.27,0.2,15,FALSE,TRUE,0.450346533172784
"C10963",0.52,0.21,0.27,16,FALSE,TRUE,0.46115906253728
"C10964",0.48,0.23,0.29,17,FALSE,TRUE,0.438855639613077
"C10965",0.515151515151515,0.232323232323232,0.252525252525253,18,FALSE,TRUE,0.453095230737071
"C10966",0.56,0.21,0.23,19,FALSE,TRUE,0.411526077415501
"C10967",0.48,0.23,0.29,20,FALSE,TRUE,0.324809500856289
"C10968",0.41,0.27,0.32,1,FALSE,TRUE,0.42471673149264
"C10969",0.43,0.25,0.32,2,FALSE,TRUE,0.49579885681152
"C10970",0.44,0.24,0.32,3,FALSE,TRUE,0.471995938722461
"C10971",0.51,0.17,0.32,4,FALSE,TRUE,0.430551086919973
"C10972",0.48,0.22,0.3,5,FALSE,TRUE,0.505841214330075
"C10973",0.5,0.22,0.28,6,FALSE,TRUE,0.36421082755386
"C10974",0.46,0.26,0.28,7,FALSE,TRUE,0.451443234603283
"C10975",0.45,0.2,0.35,8,FALSE,TRUE,0.342726457068114
"C10976",0.51,0.2,0.29,9,FALSE,FALSE,0.280703872643004
"C10977",0.47,0.24,0.29,10,FALSE,TRUE,0.362251116543096
"C10978",0.43,0.25,0.32,11,FALSE,TRUE,0.442774052035277
"C10979",0.484848484848485,0.252525252525253,0.262626262626263,12,FALSE,FALSE,0.347645924321952
"C10980",0.46,0.21,0.33,13,FALSE,TRUE,0.419713281975671
"C10981",0.38,0.27,0.35,14,FALSE,TRUE,0.402894145988752
"C10982",0.49,0.21,0.3,15,FALSE,TRUE,0.498683087615784
"C10983",0.42,0.25,0.33,16,TRUE,TRUE,0.435134265533428
"C10984",0.47,0.29,0.24,17,FALSE,TRUE,0.546860542035143
"C10985",0.464646464646465,0.252525252525253,0.282828282828283,18,FALSE,TRUE,0.392978922522588
"C10986",0.27,0.31,0.42,19,TRUE,TRUE,0.413776510250865
"C10987",0.474747474747475,0.212121212121212,0.313131313131313,20,FALSE,TRUE,0.466126343921686
"C10988",0.48,0.2,0.32,1,FALSE,TRUE,0.318055373286786
"C10989",0.44,0.24,0.32,2,FALSE,TRUE,0.472916238886637
"C10990",0.38,0.22,0.4,3,TRUE,TRUE,0.386998635948736
"C10991",0.42,0.26,0.32,4,TRUE,TRUE,0.468702391675238
"C10992",0.39,0.24,0.37,5,TRUE,TRUE,0.394965108414847
"C10993",0.44,0.21,0.35,6,TRUE,TRUE,0.392448648163407
"C10994",0.34,0.26,0.4,7,FALSE,TRUE,0.304832713037849
"C10995",0.37,0.27,0.36,8,FALSE,TRUE,0.511508604767471
"C10996",0.42,0.19,0.39,9,FALSE,TRUE,0.535347190011238
"C10997",0.44,0.19,0.37,10,FALSE,TRUE,0.472330445534743
"C10998",0.46,0.26,0.28,11,FALSE,TRUE,0.324205850749232
"C10999",0.41,0.15,0.44,12,FALSE,TRUE,0.33810091861611
"C11000",0.45,0.19,0.36,13,FALSE,TRUE,0.433482341143228
"C11001",0.51,0.19,0.3,14,FALSE,FALSE,0.3023997382915
"C11002",0.51,0.19,0.3,15,FALSE,TRUE,0.357757793940621
"C11003",0.48,0.19,0.33,16,FALSE,TRUE,0.407718961459396
"C11004",0.42,0.18,0.4,17,FALSE,TRUE,0.493893170871652
"C11005",0.37,0.22,0.41,18,TRUE,TRUE,0.399809078386158
"C11006",0.47,0.15,0.38,19,FALSE,TRUE,0.43675259653621
"C11007",0.5,0.14,0.36,20,FALSE,TRUE,0.455501671540844
"C11008",0.34,0.25,0.41,1,TRUE,TRUE,0.412764406228439
"C11009",0.37,0.28,0.35,2,TRUE,TRUE,0.398408732186809
"C11010",0.45,0.13,0.42,3,FALSE,TRUE,0.441610084863703
"C11011",0.37,0.16,0.47,4,TRUE,TRUE,0.350839075613124
"C11012",0.39,0.22,0.39,5,FALSE,TRUE,0.384188595441405
"C11013",0.43,0.19,0.38,6,TRUE,TRUE,0.55285182219407
"C11014",0.42,0.18,0.4,7,FALSE,TRUE,0.405555143446752
"C11015",0.39,0.15,0.46,8,TRUE,TRUE,0.390759283759077
"C11016",0.45,0.17,0.38,9,TRUE,TRUE,0.373929839429864
"C11017",0.4,0.19,0.41,10,TRUE,TRUE,0.37583406243362
"C11018",0.43,0.19,0.38,11,FALSE,TRUE,0.455969766647936
"C11019",0.41,0.19,0.4,12,FALSE,TRUE,0.302883771823237
"C11020",0.31,0.21,0.48,13,TRUE,TRUE,0.379784091194288
"C11021",0.383838383838384,0.161616161616162,0.454545454545455,14,TRUE,TRUE,0.385079913698834
"C11022",0.41,0.19,0.4,15,FALSE,TRUE,0.509102759575521
"C11023",0.37,0.2,0.43,16,FALSE,TRUE,0.420079380140001
"C11024",0.46,0.13,0.41,17,TRUE,TRUE,0.447026159423337
"C11025",0.29,0.29,0.42,18,FALSE,TRUE,0.340197322582909
"C11026",0.43,0.2,0.37,19,FALSE,TRUE,0.427193773053276
"C11027",0.41,0.23,0.36,20,TRUE,TRUE,0.39716753206672
"C11028",0.41,0.14,0.45,1,TRUE,TRUE,0.426176227670864
"C11029",0.292929292929293,0.181818181818182,0.525252525252525,2,TRUE,TRUE,0.495904196174217
"C11030",0.36,0.21,0.43,3,TRUE,TRUE,0.452768884553695
"C11031",0.39,0.19,0.42,4,FALSE,TRUE,0.44795004361589
"C11032",0.42,0.15,0.43,5,TRUE,TRUE,0.449123629699094
"C11033",0.35,0.15,0.5,6,FALSE,TRUE,0.471826924416622
"C11034",0.31,0.23,0.46,7,FALSE,TRUE,0.35842496845739
"C11035",0.4,0.12,0.48,8,TRUE,TRUE,0.445566198613845
"C11036",0.45,0.12,0.43,9,FALSE,TRUE,0.456192477630056
"C11037",0.39,0.19,0.42,10,TRUE,TRUE,0.558516061168574
"C11038",0.36,0.19,0.45,11,TRUE,TRUE,0.386061022691087
"C11039",0.414141414141414,0.121212121212121,0.464646464646465,12,FALSE,TRUE,0.423226889695979
"C11040",0.31,0.21,0.48,13,TRUE,TRUE,0.302608772412966
"C11041",0.38,0.23,0.39,14,FALSE,TRUE,0.421984570422267
"C11042",0.42,0.21,0.37,15,FALSE,TRUE,0.549666077771443
"C11043",0.39,0.23,0.38,16,FALSE,TRUE,0.587338678689777
"C11044",0.34,0.15,0.51,17,TRUE,TRUE,0.380958063171153
"C11045",0.39,0.15,0.46,18,FALSE,TRUE,0.491339848270988
"C11046",0.43,0.17,0.4,19,TRUE,TRUE,0.485520244792141
"C11047",0.4,0.12,0.48,20,TRUE,TRUE,0.400852095509726
"C11048",0.44,0.2,0.36,1,FALSE,TRUE,0.340175520669916
"C11049",0.373737373737374,0.232323232323232,0.393939393939394,2,TRUE,TRUE,0.321134489494954
"C11050",0.34,0.23,0.43,3,TRUE,TRUE,0.453058006211266
